business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count_x,is_open,attributes,categories,hours,is_restaurant,is_fusion,price_range,avg_rating,review_count_y,rating_std,avg_sentiment
9fKBmH9_Wp44it_bDpWSLQ,Le Champignon De Tokio Sushi Bar,124-126 Lombard St,Philadelphia,PA,19147,39.9419732,-75.1448595,3.5,21,1,"{'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'False', 'WiFi': ""u'no'"", 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'HasTV': 'True'}","['Restaurants', 'Japanese', 'Asian Fusion', 'Sushi Bars']","{'Tuesday': '16:30-22:30', 'Wednesday': '16:30-22:30', 'Thursday': '16:30-22:30', 'Friday': '16:30-23:30', 'Saturday': '16:30-23:30'}",True,True,2,3.476,21,1.721,3.476
LVRRjPZZ2pRrOUbBN1rRCA,Noodle & Pie,741 State St,New Orleans,LA,70118,29.921946,-90.121355,3.5,202,0,"{'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'NoiseLevel': ""'average'""}","['Restaurants', 'Japanese', 'Asian Fusion', 'Noodles']","{'Monday': '17:30-21:0', 'Tuesday': '17:30-21:0', 'Wednesday': '17:30-21:0', 'Thursday': '17:30-21:0', 'Friday': '17:30-21:30', 'Saturday': '17:30-21:30', 'Sunday': '17:30-21:30'}",True,True,2,3.356,205,1.207,3.356
ztI4UzV6YRNj2mWWr9xtzQ,Lucky Bamboo Restaurant,5855 Charlotte Pike,Nashville,TN,37209,36.1470461,-86.8632907,3.0,5,0,"{'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True'}","['Asian Fusion', 'Restaurants']","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0'}",True,True,1,3.2,5,2.049,3.2
0oyytCn4-fwXVqQ1aTgnVA,Maui Jane's Hawaiian BBQ,2900 Clear Acre Ln,Reno,NV,89502,39.557081,-119.790609,3.0,49,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","['Chicken Wings', 'Asian Fusion', 'Hawaiian', 'Restaurants', 'Barbeque']","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}",True,True,,3.12,50,1.686,3.12
PlLFg595QSUAiTKi9WPupg,Browns Socialhouse Windermere,5210 Windermere Boulevard SW,Edmonton,AB,T6W 0L9,53.4347854,-113.6032227,3.5,99,1,"{'RestaurantsAttire': ""'casual'"", 'Alcohol': ""'full_bar'"", 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'NoiseLevel': ""'average'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'HasTV': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'DogsAllowed': 'False', 'DriveThru': 'False', 'GoodForDancing': 'False', 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}"", 'RestaurantsReservations': 'True', 'CoatCheck': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BikeParking': 'True', 'WiFi': ""'free'"", 'GoodForKids': 'True', 'HappyHour': 'True', 'Smoking': ""u'no'"", 'RestaurantsDelivery': 'True'}","['Nightlife', 'Bars', 'Asian Fusion', 'American (Traditional)', 'Pubs', 'Restaurants', 'Gastropubs', 'Burgers', 'Canadian (New)', 'Breakfast & Brunch']","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}",True,True,2,3.515,101,1.309,3.515
t4VF-nBsvfn1jVId8ZDZmQ,Sushiwa,"575 Horsham Rd, Unit C25",Horsham,PA,19044,40.1881953,-75.1459343,4.0,91,1,"{'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'DogsAllowed': 'False', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'HappyHour': 'False', 'HasTV': 'False', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}""}","['Japanese', 'Asian Fusion', 'Sushi Bars', 'Restaurants']","{'Monday': '0:0-0:0', 'Tuesday': '11:30-19:30', 'Wednesday': '11:30-19:30', 'Thursday': '11:30-19:30', 'Friday': '11:30-19:30', 'Saturday': '16:0-19:30'}",True,True,2,4.245,94,1.152,4.245
uf4gH2bLBox8bCHw30kJxQ,Bao Nine,38 S 19th St,Philadelphia,PA,19103,39.9523066495,-75.1719804481,4.5,138,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'WheelchairAccessible': 'True'}","['Taiwanese', 'Restaurants', 'Asian Fusion']","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",True,True,,4.614,140,0.716,4.614
8GTViyjR-lBVuZZLfcVx6Q,Star Fusion Express,5178 Parkside Ave,Philadelphia,PA,19131,39.981332,-75.223961,2.5,33,1,"{'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","['Seafood', 'Asian Fusion', 'Restaurants', 'Chicken Wings']",,True,True,,2.706,34,1.567,2.706
TYCBZT8UuovCUgFob15xoA,Mirchi Restaurant,"3111 US 38, Ste 21",Mount Laurel,NJ,08054,39.9716742,-74.8763946,3.0,25,0,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True'}","['Asian Fusion', 'Restaurants', 'Indian']","{'Monday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",True,True,2,3.192,26,1.789,3.192
0I9XZD7JTqY9iTF8nXRnXw,Ali'i Poke Indy,910 W 10th St,Indianapolis,IN,46202,39.781112,-86.175156,5.0,223,1,"{'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""'quiet'"", 'RestaurantsReservations': 'False', 'HappyHour': 'False', 'RestaurantsTableService': 'False', 'HasTV': 'False', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'DogsAllowed': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'True', 'Alcohol': ""u'none'""}","['Seafood', 'Hawaiian', 'Poke', 'Food', 'Restaurants', 'Event Planning & Services', 'Caterers', 'Asian Fusion']","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",True,True,2,4.785,228,0.595,4.785
g-u5Ogr4mUNuMD1LWYXaBw,Kimchi Guys - Washington University,282 N Skinker Blvd St Louis Mo 63130,University City,MO,63130,38.649832,-90.3003993,3.5,15,1,"{'Caters': 'True', 'RestaurantsTableService': 'False', 'BikeParking': 'True', 'HasTV': 'True', 'BYOB': 'False', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'Corkage': 'False', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': True, u'validated': False}""}","['Restaurants', 'Korean', 'Chicken Wings', 'Asian Fusion', 'Barbeque']","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",True,True,,3.733,15,1.438,3.733
bh7FNpoN2RE-BOPuzDn0Ng,Asia,4132 Peters Rd,Harvey,LA,70058,29.847852,-90.060001,3.0,10,1,"{'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'dressy'"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False'}","['Restaurants', 'Asian Fusion']","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '23:0-2:0', 'Saturday': '23:0-2:0', 'Sunday': '17:0-22:0'}",True,True,2,3.2,10,1.033,3.2
LPBhmvuUm3gOJGlYmSno2Q,Health Fare Restaurant,10865 23 Avenue,Edmonton,AB,T6J,53.452848,-113.508731,3.5,7,0,"{'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True'}","['Delis', 'Asian Fusion', 'Soul Food', 'Restaurants']",,True,True,1,3.429,7,0.976,3.429
ENNOuBwp8wZvGboxPbnjMA,Yangtze Inn,211 W State St,Media,PA,19063,39.9185768,-75.3925425,3.5,43,1,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'False', 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True'}","['Noodles', 'Asian Fusion', 'Restaurants', 'Japanese', 'Breakfast & Brunch', 'Chinese']","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '14:30-22:0'}",True,True,1,3.638,47,1.466,3.638
HxX6dXDeAOpkUPT4xT1wiw,Hokkaido,1316 Walnut St,Philadelphia,PA,19107,39.948862,-75.162895,3.5,39,0,"{'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'quiet'"", 'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'HappyHour': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True'}","['Japanese', 'Asian Fusion', 'Sushi Bars', 'Restaurants', 'Thai']","{'Monday': '11:30-22:30', 'Tuesday': '11:30-22:30', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-22:30', 'Friday': '11:30-23:30', 'Saturday': '11:30-23:30', 'Sunday': '12:30-22:30'}",True,True,2,3.6,40,0.955,3.6
yXwRk4f-XEK987jGLokELQ,Frenchies Touch,,Clearwater,FL,33760,27.905178,-82.7158302,4.5,5,0,"{'WiFi': ""u'no'"", 'DogsAllowed': 'True', 'BusinessAcceptsBitcoin': 'False', 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'""}","['Food Trucks', 'Asian Fusion', 'Restaurants', 'Creperies', 'French', 'Food']","{'Wednesday': '11:0-14:0', 'Thursday': '11:0-14:0', 'Friday': '11:0-14:0'}",True,True,,4.6,5,0.548,4.6
RIyY_PXF4EH6QsE-Zkgx6Q,Teriyaki Madness,"725 S Trooper Rd, Ste C",Audubon,PA,19403,40.1260192,-75.4072945,2.5,24,1,"{'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","['Noodles', 'Restaurants', 'Gluten-Free', 'Asian Fusion', 'Japanese']","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '12:0-19:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",True,True,,2.8,25,1.732,2.8
E3njxl3VSN1JQOY4Z4IZqA,North Star Eatery,1701 N Franklin St,Tampa,FL,33602,27.9597371,-82.4599701,3.0,15,1,"{'RestaurantsPriceRange2': '2', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","['Restaurants', 'Vietnamese', 'Asian Fusion']",,True,True,2,3.067,15,1.1,3.067
4nqjjCDlieY1Gd5drnD_9w,Punk Wok,4101 Charlotte Ave,Nashville,TN,37209,36.1522931613,-86.835905309,4.5,6,1,,"['Japanese', 'Sushi Bars', 'Salad', 'Noodles', 'Tapas/Small Plates', 'Asian Fusion', 'Restaurants', 'Chinese']","{'Tuesday': '3:0-22:0', 'Wednesday': '3:0-22:0', 'Thursday': '3:0-22:0', 'Friday': '3:0-22:0', 'Saturday': '3:0-22:0'}",True,True,,4.667,6,0.516,4.667
HHKK6IAvrQrZnw3wmYmjPA,The Blue Elephant,152 E High St,Pottstown,PA,19464,40.2453957,-75.6507662,3.5,111,1,"{'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'Corkage': 'True', 'RestaurantsTableService': 'True', 'HappyHour': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BYOB': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'False', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'Alcohol': ""u'full_bar'""}","['Restaurants', 'Thai', 'Asian Fusion', 'Italian']","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '16:30-22:0', 'Sunday': '17:0-21:0'}",True,True,,3.73,111,1.401,3.73
M7o1fV1dFPWx-gWJ7s5jwg,Hawaiian BBQ,17788 Aprile Dr,Land O Lakes,FL,34638,28.195338,-82.521983,4.0,56,1,"{'Corkage': 'False', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'HasTV': 'True', 'WheelchairAccessible': 'True', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'BYOB': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': None}""}","['Hawaiian', 'Restaurants', 'Chinese', 'Asian Fusion', 'Seafood', 'Barbeque']","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",True,True,,4.018,56,1.408,4.018
QO4E57PptMqNMrSS9sefUw,Asian Spice,"7850 N Silverbell Rd, Ste 144",Tucson,AZ,85743,32.3499239787,-111.0993848037,4.5,298,1,"{'WiFi': ""'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WheelchairAccessible': 'True', 'RestaurantsReservations': 'False', 'ByAppointmentOnly': 'False', 'HasTV': 'False', 'Alcohol': ""'none'"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""'casual'"", 'DogsAllowed': 'False', 'BikeParking': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'OutdoorSeating': 'False', 'BYOB': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'Corkage': 'False'}","['Chinese', 'Seafood', 'Asian Fusion', 'Restaurants']","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:30', 'Wednesday': '11:0-20:30', 'Thursday': '11:0-20:30', 'Friday': '11:0-20:30', 'Saturday': '12:0-20:30', 'Sunday': '12:0-20:30'}",True,True,2,4.514,333,0.968,4.514
Gdm4Tg6Tn0GcTQZMDT9nkg,Noodles & Company,1 E Carmel Dr,Carmel,IN,46032,39.9611417651,-86.1265937984,3.0,61,1,"{'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True'}","['Mediterranean', 'Italian', 'Restaurants', 'Asian Fusion', 'Comfort Food', 'Noodles', 'Food', 'Specialty Food', 'Salad', 'Pasta Shops']","{'Monday': '11:0-16:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-16:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-16:0', 'Sunday': '11:0-16:0'}",True,True,1,3.109,64,1.449,3.109
eoqpPPlegPddFATQadDsoA,Green Mint Asian Grill,25821 US Hwy 19 N,Clearwater,FL,33763,28.006952,-82.72804,4.0,388,1,"{'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'Caters': 'True', 'HasTV': 'True', 'HappyHour': 'False', 'WheelchairAccessible': 'False', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","['Coffee & Tea', 'Asian Fusion', 'Juice Bars & Smoothies', 'Food', 'Bubble Tea', 'Vietnamese', 'Restaurants']","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",True,True,1,4.163,418,1.202,4.163
